Bloco;Unidade;Tipo;Mˆs;Data Leitura;Leitura Anterior;Leitura Atual;Consumo;Custo;Custo Adicional;Total;Houve Troca de Medidor?;Validade Medidor;Observa‡Æo;Imagem
A;201;µgua;02/2026;29/01/2026;233,613;236,852;3,239;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943223/photo-6927dcf4.jpg
A;202;µgua;02/2026;29/01/2026;1,98;1,983;0,003;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943226/photo-b3f458ff.jpg
A;203;µgua;02/2026;29/01/2026;157,821;162,47;4,649;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943229/photo-cbcd89b5.jpg
A;204;µgua;02/2026;29/01/2026;232,172;236,972;4,8;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943232/photo-d4775f16.jpg
A;205;µgua;02/2026;29/01/2026;177,7;182,53;4,83;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943235/photo-b0cee736.jpg
A;206;µgua;02/2026;29/01/2026;273,298;289,535;16,237;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943238/photo-1042bacb.jpg
A;207;µgua;02/2026;29/01/2026;165,826;168,679;2,853;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943241/photo-b3427ee5.jpg
A;208;µgua;02/2026;29/01/2026;197,856;200,848;2,992;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943244/photo-efd8b2d2.jpg
A;209;µgua;02/2026;29/01/2026;351,459;357,879;6,42;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943247/photo-905ece9b.jpg
A;210;µgua;02/2026;29/01/2026;151,909;153,853;1,944;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943250/photo-4d40f2f8.jpg
A;211;µgua;02/2026;29/01/2026;41,409;53,342;11,933;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943253/photo-d550d61c.jpg
A;212;µgua;02/2026;29/01/2026;396,132;396,187;0,055;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943256/photo-42cc7104.jpg
A;301;µgua;02/2026;29/01/2026;185,508;189,207;3,699;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943259/photo-e7231add.jpg
A;302;µgua;02/2026;29/01/2026;293,254;303,534;10,28;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943262/photo-b555a147.jpg
A;303;µgua;02/2026;29/01/2026;256,171;262,608;6,437;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943265/photo-93e4f5a0.jpg
A;304;µgua;02/2026;29/01/2026;233,465;242,739;9,274;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943268/photo-58f8a22b.jpg
A;305;µgua;02/2026;29/01/2026;402,249;409,924;7,675;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943271/photo-d8c6222a.jpg
A;306;µgua;02/2026;29/01/2026;548,507;557,073;8,566;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943274/photo-df244ff0.jpg
A;307;µgua;02/2026;29/01/2026;132,875;132,912;0,037;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943277/photo-c8ee5d1c.jpg
A;308;µgua;02/2026;29/01/2026;262,377;265,96;3,583;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943280/photo-9b4f4648.jpg
A;309;µgua;02/2026;29/01/2026;145,209;153,715;8,506;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943283/photo-ac1eddf5.jpg
A;310;µgua;02/2026;29/01/2026;455,386;455,486;0,1;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943286/photo-8b8f30c2.jpg
A;311;µgua;02/2026;29/01/2026;192,159;195,432;3,273;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943289/photo-46d0f09f.jpg
A;312;µgua;02/2026;29/01/2026;166,595;170,637;4,042;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943292/photo-1677c685.jpg
A;401;µgua;02/2026;29/01/2026;112,676;118,343;5,667;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943295/photo-d84d4c70.jpg
A;402;µgua;02/2026;29/01/2026;353,323;360,688;7,365;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943298/photo-84818165.jpg
A;403;µgua;02/2026;29/01/2026;251,782;258,026;6,244;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943301/photo-ed910ae2.jpg
A;404;µgua;02/2026;29/01/2026;3,36;3,36;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943304/photo-6e12c944.jpg
A;405;µgua;02/2026;29/01/2026;229,706;234,053;4,347;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943307/photo-4221f25f.jpg
A;406;µgua;02/2026;29/01/2026;44,927;44,927;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943310/photo-0ec4b064.jpg
A;407;µgua;02/2026;29/01/2026;1,786;1,789;0,003;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943313/photo-94ee1a13.jpg
A;408;µgua;02/2026;29/01/2026;1,424;1,125;-0,299;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943316/photo-7135dc08.jpg
A;409;µgua;02/2026;29/01/2026;367,072;372,172;5,1;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943319/photo-53135c0b.jpg
A;410;µgua;02/2026;29/01/2026;376,007;376,008;0,001;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943322/photo-80bac0f0.jpg
A;411;µgua;02/2026;29/01/2026;204,751;214,087;9,336;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943325/photo-bb44e88c.jpg
A;412;µgua;02/2026;29/01/2026;6,961;6,762;-0,199;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943328/photo-d5d5acc2.jpg
A;501;µgua;02/2026;29/01/2026;137,326;137,383;0,057;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943331/photo-bafc8050.jpg
A;502;µgua;02/2026;29/01/2026;417,618;421,577;3,959;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943334/photo-75a60c24.jpg
A;503;µgua;02/2026;29/01/2026;163,635;175,441;11,806;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943337/photo-3b2723d8.jpg
A;504;µgua;02/2026;29/01/2026;48,786;50,057;1,271;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943340/photo-805ef7a1.jpg
A;505;µgua;02/2026;29/01/2026;528,662;541,797;13,135;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943343/photo-692a26aa.jpg
A;506;µgua;02/2026;29/01/2026;168,404;171,832;3,428;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943346/photo-3a27e32a.jpg
A;507;µgua;02/2026;29/01/2026;343,21;342,21;-1;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943349/photo-d61ff71d.jpg
A;508;µgua;02/2026;29/01/2026;320,342;339,489;19,147;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943352/photo-f7b8e2bf.jpg
A;509;µgua;02/2026;29/01/2026;439,827;445,457;5,63;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943355/photo-259b7791.jpg
A;510;µgua;02/2026;29/01/2026;202,448;205,555;3,107;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943358/photo-3723bbe3.jpg
A;511;µgua;02/2026;29/01/2026;1,452;6,467;5,015;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943361/photo-b98770af.jpg
A;512;µgua;02/2026;29/01/2026;426,429;426,429;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943364/photo-865aafd9.jpg
A;601;µgua;02/2026;29/01/2026;205,069;205,142;0,073;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943367/photo-20b660fb.jpg
A;612;µgua;02/2026;29/01/2026;302,282;304,685;2,403;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943370/photo-b7f4bf16.jpg
A;701;µgua;02/2026;30/01/2026;363,428;372,904;9,476;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943373/photo-3b708f4d.jpg
A;702;µgua;02/2026;30/01/2026;217,031;218,178;1,147;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943376/photo-a3b7ae1e.jpg
A;703;µgua;02/2026;30/01/2026;3,076;3,076;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943379/photo-f2f5056c.jpg
A;704;µgua;02/2026;30/01/2026;2,021;2,021;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943382/photo-6df3beed.jpg
A;705;µgua;02/2026;30/01/2026;177,241;184,038;6,797;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943385/photo-da65cbb2.jpg
A;706;µgua;02/2026;30/01/2026;0,742;0,742;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943388/photo-fb69b28d.jpg
A;707;µgua;02/2026;30/01/2026;181,559;186,301;4,742;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943391/photo-42299365.jpg
A;708;µgua;02/2026;30/01/2026;365,938;370,138;4,2;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943394/photo-1b707571.jpg
A;709;µgua;02/2026;30/01/2026;163,399;154,937;-8,462;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943397/photo-f11e1072.jpg
A;710;µgua;02/2026;30/01/2026;416,359;425,144;8,785;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943400/photo-a855c935.jpg
A;711;µgua;02/2026;30/01/2026;585,182;590,429;5,247;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943403/photo-d35413cd.jpg
A;712;µgua;02/2026;30/01/2026;48,077;52,728;4,651;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943406/photo-341f5ffb.jpg
A;801;µgua;02/2026;30/01/2026;161,164;165,376;4,212;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943409/photo-85931d27.jpg
A;802;µgua;02/2026;30/01/2026;188,5;191,03;2,53;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943412/photo-f8a2c091.jpg
A;803;µgua;02/2026;30/01/2026;430,018;441,275;11,257;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943415/photo-75a1c75e.jpg
A;804;µgua;02/2026;30/01/2026;131,766;131,827;0,061;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943418/photo-75f2e395.jpg
A;805;µgua;02/2026;30/01/2026;412,813;419,062;6,249;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943421/photo-51916893.jpg
A;806;µgua;02/2026;30/01/2026;110,263;120,766;10,503;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943424/photo-960b3287.jpg
A;807;µgua;02/2026;30/01/2026;324,448;331,212;6,764;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943427/photo-cae5f94e.jpg
A;808;µgua;02/2026;30/01/2026;198,308;200,101;1,793;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943430/photo-151c4ef2.jpg
A;809;µgua;02/2026;30/01/2026;289,917;296,129;6,212;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943433/photo-02f53365.jpg
A;810;µgua;02/2026;30/01/2026;271,219;278,664;7,445;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/943436/photo-44671224.jpg
A;811;µgua;02/2026;30/01/2026;413,47;421,841;8,371;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944017/photo-889bbec3.jpg
A;812;µgua;02/2026;30/01/2026;152,752;156,58;3,828;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944020/photo-57614aab.jpg
A;901;µgua;02/2026;30/01/2026;153,134;155,68;2,546;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944023/photo-bf3f06e1.jpg
A;902;µgua;02/2026;30/01/2026;126,312;134,788;8,476;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944026/photo-7c1fab81.jpg
A;903;µgua;02/2026;30/01/2026;507,94;519,454;11,514;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944029/photo-67fbe413.jpg
A;904;µgua;02/2026;30/01/2026;213,813;214,393;0,58;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944032/photo-642d8abf.jpg
A;905;µgua;02/2026;30/01/2026;338,945;344,019;5,074;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944035/photo-d809a90b.jpg
A;906;µgua;02/2026;30/01/2026;62,762;62,762;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944038/photo-ea64aadb.jpg
A;907;µgua;02/2026;30/01/2026;294,844;306,751;11,907;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944041/photo-cc5d3b91.jpg
A;908;µgua;02/2026;30/01/2026;64,786;64,786;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944044/photo-8b2a2b6c.jpg
A;909;µgua;02/2026;30/01/2026;264,758;269,846;5,088;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944047/photo-55e4c6e5.jpg
A;910;µgua;02/2026;30/01/2026;290,07;295,588;5,518;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944050/photo-ef9f4897.jpg
A;911;µgua;02/2026;30/01/2026;92,966;98,182;5,216;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944053/photo-61564998.jpg
A;912;µgua;02/2026;30/01/2026;195,967;202,714;6,747;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944056/photo-4b3013d2.jpg
A;1001;µgua;02/2026;29/01/2026;154,1;158,038;3,938;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944059/photo-c0a3e303.jpg
A;1002;µgua;02/2026;29/01/2026;2,469;2,638;0,169;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944062/photo-509986c9.jpg
A;1003;µgua;02/2026;29/01/2026;159,899;169,254;9,355;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944065/photo-99ee1b85.jpg
A;1004;µgua;02/2026;29/01/2026;199,307;203,889;4,582;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944068/photo-bb88b91e.jpg
A;1005;µgua;02/2026;29/01/2026;258,62;262,286;3,666;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944071/photo-bbc84ba1.jpg
A;1006;µgua;02/2026;29/01/2026;10,219;26,183;15,964;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944074/photo-629e5007.jpg
A;1007;µgua;02/2026;29/01/2026;242,231;246,868;4,637;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944077/photo-293c0b03.jpg
A;1008;µgua;02/2026;29/01/2026;154,173;169,338;15,165;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944080/photo-f7166456.jpg
A;1009;µgua;02/2026;29/01/2026;357,327;358,689;1,362;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944083/photo-decccd96.jpg
A;1010;µgua;02/2026;29/01/2026;211,661;213,837;2,176;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944086/photo-d01b393b.jpg
A;1011;µgua;02/2026;29/01/2026;335,786;343,181;7,395;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944089/photo-2478c154.jpg
A;1012;µgua;02/2026;29/01/2026;124,746;127,417;2,671;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944092/photo-78805039.jpg
A;1101;µgua;02/2026;29/01/2026;391,92;391,92;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944095/photo-78290a3f.jpg
